0,1,2,3,4,5,6,7,8,9,y
3.1647534,1.3306937,-1.4995052,-0.558621,-0.31413534,1.0305483,-1.521945,1.2837157,0.96297073,1.4244308,1
0.37816247,-0.55224025,0.14155905,-0.18391542,2.6199625,-1.6398536,0.8054748,0.23462416,2.3668618,-1.2062235,0
0.8785178,-1.0339322,-0.92830646,-0.17063929,2.0863488,-1.0778648,0.7320166,0.2942659,1.7544585,-0.9444597,0
2.185939,1.5363181,-1.8645893,-1.4703135,-0.9669692,-1.0446371,-1.570025,0.28121558,0.61437577,1.7505746,1
2.2243485,0.28612646,-0.51694095,0.00026677875,-0.3337815,-1.6755506,-1.2495934,1.2977879,2.0399382,2.8599694,2
2.4995766,0.23277819,0.09192322,0.444731,0.27993634,-0.7417043,-2.0470343,0.9926104,2.3407526,2.3023834,2
0.27790132,-0.7432481,-0.53955567,0.19797114,3.0073926,-1.3563088,0.6973921,0.49329594,1.4519392,-1.0241075,0
2.3501692,0.13064335,-0.01858057,1.1528264,1.1188595,-0.66852534,-2.657603,0.6636014,2.5260677,2.2326148,2
2.2150757,0.4242542,-1.1174029,-0.30630875,2.1600435,-1.827126,0.4691722,1.2471802,2.7617183,-1.1516815,0
2.591095,0.38736472,-2.0301905,-1.4638549,-0.9570548,1.0896323,-1.1795846,2.1419168,1.3009076,-0.06449278,1
1.2571422,-0.6823076,-0.06095828,-0.4647939,0.64373755,-0.43122494,-2.856863,1.3227581,2.79639,0.45182034,2
0.63999754,-0.5444188,-0.3270508,0.4354838,3.6610167,-2.3147392,0.4818563,0.8592937,2.3220458,-0.9525733,0
3.3085368,0.73225796,-0.97257346,-0.9337038,2.2265918,1.7674683,-0.51922977,1.0754817,1.648524,1.026588,1
0.8853629,-0.23966305,-0.40420973,-0.8507025,2.772418,-1.2405225,1.1370264,0.6361911,2.0596116,-1.0102811,0
1.8878846,-0.29188728,0.16861504,1.1526085,0.7526972,-0.44940424,-2.136055,1.6537801,2.1921256,1.6398478,2
-0.2966084,-0.1397897,-2.544378,-2.481857,-0.88450354,-1.8481041,1.3830734,2.097597,1.221329,0.016991304,1
2.4417353,-0.7616886,-0.73518807,-0.34412464,-0.28915134,-2.469789,-2.2520037,2.2913451,1.8688265,2.3209727,2
2.00174,-0.17071804,-1.4223143,-0.52711594,2.3513434,-1.2673303,0.6727506,0.7891914,2.594789,-1.401988,0
3.0084193,0.8034367,-1.238453,-0.8141712,0.9961536,-0.75327414,-1.11205,0.11846774,0.3605419,3.5017486,1
1.6559948,-0.3726889,-0.35655302,-0.370445,1.8136108,-1.947348,0.44439307,0.9223378,2.7872286,-1.192477,0
0.84293014,-0.5990502,-0.09304007,0.35258603,3.2720842,-2.5556788,0.2730923,0.5629957,2.6981034,-1.2041733,0
2.7072167,0.98205644,-2.0078466,-1.2583885,-1.0246192,1.6907129,0.17701669,1.5840336,0.47784433,0.17562367,1
2.0334692,0.84160984,0.21951546,-0.31182516,1.2230872,-0.88614815,-2.7929125,-0.64427924,1.5552071,1.4826138,2
0.52035487,-0.43852878,-0.034968235,-0.23120266,2.5936868,-1.3815514,0.8475713,0.91679764,2.1133974,-1.5228429,0
2.2041168,0.8397073,-0.6122818,-0.16042317,1.3493344,-1.2028018,-2.83742,-0.8240072,1.6598364,1.7109222,2
3.2468846,0.72325176,-2.3394551,-2.0234556,0.57266283,0.38001466,-0.529893,1.7702302,1.9800639,-0.21955389,1
2.5450969,0.17116559,0.20499463,-0.52896917,-0.16377212,-1.9068652,-2.8525722,0.63216186,2.4818625,1.3567843,2
2.4908473,0.8374934,-1.5090357,-1.0725077,0.025196038,-0.87313807,-1.1007926,-0.050806772,0.16614588,2.9921334,1
3.2347438,1.4131192,-1.408058,-0.94572777,-0.2135845,1.1843923,-1.4164494,1.3827325,1.1455044,0.7826542,1
0.08373867,0.5550692,-2.6639717,-3.1038046,-1.076731,-0.49993798,1.2222689,1.20634,0.40261438,-0.9306381,1
2.7988386,0.2734219,-1.0718657,-0.7979925,-0.6213889,-2.228172,-2.22931,0.7160506,2.484829,2.1402087,2
1.2262818,-0.5685147,-1.500463,-1.7489287,0.93985915,-3.0694513,-1.2484479,1.8584242,1.7336818,-0.073378876,2
3.7232904,0.9413233,-1.6000384,-1.7301792,1.2905424,0.53501827,-0.030262105,2.0170572,2.1673164,0.018772991,1
2.5453115,1.371593,-1.4919505,-1.8265679,-0.692614,0.9045113,-0.10461118,2.5103981,0.1980328,-0.23611476,1
0.5412354,-0.54473376,-0.8392472,-0.70460045,2.7482283,-0.6919411,1.1638685,0.24740733,2.1950736,-1.0551555,0
2.2613807,0.99951804,0.18635906,0.65937585,1.9479579,-0.5516317,-2.293776,0.98914444,2.4966547,1.9611528,2
3.945044,0.94060904,-1.4435836,-1.3845476,1.3725939,0.2648845,0.06859922,2.197325,2.320481,0.47682735,1
1.5514964,-0.07388611,0.15404592,-0.19694945,2.3119729,-1.5785102,0.59174883,0.45872658,3.1988783,-0.89681274,0
2.6601052,1.3491929,-1.1561307,-0.77849907,-1.0634315,1.0560527,-1.4578878,1.0681067,1.0854676,0.8152809,1
0.71029705,-1.2484239,0.15794702,-0.34565058,2.926714,-1.3548352,0.45943063,0.47951552,2.0597248,-1.2469137,0
2.4594815,0.13816814,-0.45266634,1.1259979,1.6369623,-0.036348615,-1.9694004,0.5739,1.5894,2.9510567,2
1.3042667,-0.4098781,-0.4566825,-1.3890691,3.3524628,-1.2933635,1.6133735,1.1554762,2.9924142,-1.6274331,0
1.8361448,-0.062975585,-1.1005937,0.34545437,2.4054139,-1.2042215,0.13521579,0.9448631,2.5109932,-0.9706837,0
1.8005979,-1.1116958,-1.1895014,-0.89008975,-0.58961606,-1.889423,-1.3905197,2.079823,1.6860862,1.6704125,2
3.189931,1.1720072,-0.95595896,-0.97051597,1.1776595,1.4134568,-1.2232393,2.442931,1.3587478,-0.5497183,1
2.4640307,0.9411241,-0.9897323,-1.1673831,1.6714097,2.1142142,0.3736014,2.1088812,2.0029263,-0.2576274,1
0.95946556,-1.5876316,-1.8543618,-1.9843484,0.31394944,-3.614481,-1.386372,1.6633427,1.0480461,1.6433616,2
0.46153232,-0.9223132,-0.5201965,-1.7876898,3.4069116,-1.3563716,1.6705574,0.9720583,2.5361943,-0.7221716,0
2.3194184,0.3352357,-0.044854596,-0.3296826,0.056076296,-0.965131,-2.4943433,-0.15255497,2.8963733,1.4833293,2
2.168863,0.6251729,-2.8446147,-2.382237,-1.4282722,0.31253973,0.41623276,2.1717477,0.7151595,0.32170212,1
1.9084914,0.41047707,-0.424214,0.6657554,0.030114986,-1.0463129,-1.6965433,0.7770178,3.027926,2.4658368,2
0.55837196,-0.56628,-0.12605663,-0.8700778,2.8220031,-1.3608292,1.075538,0.30556613,2.3028932,-1.0704201,0
2.2025704,1.0545596,-0.04208401,-0.28084737,2.9473903,-0.7004463,-1.8848231,-0.7169651,1.3744472,0.69155097,2
2.5370214,1.1007184,-2.2228987,-1.833054,-1.4342986,0.81253475,0.6717263,1.1742514,0.00031847088,-0.2309864,1
2.2465162,1.2382843,-0.24699943,-0.33711287,2.2449906,-0.69623387,-2.7704113,-0.43409222,0.96625453,1.1766428,2
1.6727716,0.5098679,-2.878292,-2.457374,-1.9206647,-0.28248072,1.1624956,1.8995389,0.6362756,0.6411992,1
2.1308208,-0.57966113,-0.4165699,0.19867782,0.094981946,-0.049206678,-1.5999204,1.1272651,3.2205627,0.7356864,2
1.4224585,-1.0258706,-0.63820595,-0.93702763,2.6471848,-1.4041958,0.8375713,1.3376869,2.276977,-1.3266892,0
2.2964134,0.12053791,-1.195861,-1.3745844,2.3650758,-1.5973735,1.2113403,1.231531,2.8318748,-1.2485235,0
3.1073952,1.3600818,-1.3412255,-0.7091787,0.9414998,1.5101746,-0.90664136,1.591993,1.0948886,0.32176617,1
2.3742764,0.8413969,-1.8459362,-1.320508,-0.1459245,-1.8264188,-1.6484724,-0.25017324,0.2895778,2.5511863,1
1.0013684,-0.28602478,-1.3404592,-0.11961275,2.6518166,-1.4316167,0.35463992,-0.21437357,2.0265949,-1.0810125,0
-0.418731,-0.81640095,-0.13636212,-0.7528094,2.6683319,-1.2032598,0.9358834,-0.25840637,1.9980303,-0.49129918,0
1.4811922,-1.1410935,-1.5283107,-0.025770377,-0.08164393,-0.50934887,-1.0035852,2.2776282,2.6500666,1.4341561,2
3.2678895,1.5587993,-2.4760156,-1.3330506,0.15039045,-0.6652822,-0.96801716,0.22501446,0.5028121,2.128397,1
0.2582951,0.36411804,-2.204297,-2.3982596,-1.0790985,-1.1767455,1.3256541,1.3970367,0.3101575,-1.0195088,1
2.710757,0.05498311,0.23003477,0.14306945,0.3161917,-1.6420227,-3.2982976,0.49325526,1.690801,2.5672438,2
2.9251404,0.28123796,0.32106298,0.21816061,1.2824459,-0.18761873,-2.70298,0.63890976,1.5532784,1.4917002,2
1.6483353,0.89326805,-2.817759,-3.1263053,-1.0789936,0.23106457,1.2367451,1.4219252,0.7978402,-0.46155193,1
2.2258863,-1.1380064,-0.6367588,-0.35902315,-0.17040499,-1.8225685,-2.5041242,1.8102932,2.5972424,1.6930745,2
1.1848783,1.2106888,-2.0113595,-3.2923145,-0.6055869,-0.18864235,1.3837901,1.6653715,0.09803202,-1.1359588,1
2.0548677,-0.5485206,0.30603284,0.5097347,2.085269,-0.43820146,-2.8799405,1.1048142,1.5837826,0.63682353,2
0.99381876,-1.9543644,-0.3395177,-1.4586182,2.7524598,-1.8129848,0.7402305,1.1678727,2.578003,-0.9001969,0
3.1332092,1.1143346,-1.2642325,-0.86566925,-0.27879754,1.3093051,-1.6909586,1.4733407,1.2677771,0.31135216,1
2.4464417,1.1119654,-1.0096943,-0.118227385,2.1775575,1.6745564,-0.5732672,0.6667336,1.0493457,-0.23489775,1
2.3230472,0.65539366,-0.11716165,0.018975738,0.13007672,-1.1719507,-2.4807715,0.74466705,2.959888,2.402239,2
0.55016947,-0.7159759,-0.6253213,0.28875333,2.585543,-1.5237502,0.3951834,0.8037479,2.3429437,-0.64863384,0
1.1775724,-1.003433,-0.70526236,-1.0199449,2.06697,-2.0133367,0.72131693,1.0064737,2.305871,-1.2708957,0
1.8486357,-0.39186165,-0.14558344,0.11289249,-0.84672457,-2.362012,-2.1710184,1.279094,2.8112168,2.5387776,2
1.9446357,-1.2507294,0.18849203,0.320977,0.2516339,-1.42453,-3.7749043,2.1192374,1.6679839,1.3282301,2
2.0539691,-1.6776286,-1.1608534,-0.27189922,-0.76970357,-2.8047576,-2.3608518,2.1289432,1.6160787,2.7678492,2
1.155065,-0.43331072,-1.4785691,-0.10225457,2.3790214,-0.8045875,0.7834625,0.4536277,2.287366,-0.97642344,0
2.7939694,1.3049366,-1.2866689,-0.93877584,-0.8844419,0.9912575,-1.5134422,1.0394268,1.0855713,0.50447977,1
1.4698261,-0.7773535,-0.10276815,-0.7380718,2.0469742,-2.1476219,0.6298967,0.06873474,2.880478,-1.2652156,0
2.5089355,0.45182812,0.120452866,-0.0114698745,0.45725518,-1.1788214,-3.495765,-0.37623549,2.2055602,1.8449401,2
2.1765776,-0.6069263,0.15687706,0.7196519,1.1029829,-0.38401896,-2.6845112,1.8173302,3.050969,1.5419769,2
0.7087969,-0.6837513,0.005253181,-0.9647511,2.500564,-0.97616565,1.4257672,0.35762307,2.322139,-0.9709651,0
2.1012554,-0.1254589,-2.1431746,-1.0939683,-1.3653433,-2.8556123,-1.8971077,1.6346735,0.48698285,1.6855011,2
2.2865093,0.26083657,-1.0551206,-0.29331326,-0.48039836,-2.0381923,-1.4058828,0.9623457,2.5820582,2.0441988,2
3.1322782,1.171174,-1.6068535,-1.0607983,0.4153137,1.4442538,-1.1445531,1.5372139,1.3209068,0.8640494,1
2.5969758,1.5024662,-0.67776847,-2.1544771,-0.33927858,1.120629,-0.060486786,3.0030062,0.5625939,0.29729304,1
1.8559393,0.46903595,-0.5317925,0.32973447,1.7910099,-0.4734884,-2.7795634,0.03284988,1.371693,-0.12498731,2
2.6533992,0.95706433,-1.1287936,-1.4696058,1.3374479,1.7656679,-0.3951194,2.362632,1.7548128,-0.91771686,1
1.8237051,-0.8550271,-0.29960632,-1.2495741,2.1417856,-1.4189775,1.2563733,1.3536214,2.841703,-1.3181124,0
2.351889,-0.50621676,-0.4714762,0.33986178,-0.09826227,-1.694635,-2.0317955,1.4827073,1.4578458,2.3601809,2
3.1323097,1.4532344,-1.3184499,-0.9622555,0.018613257,0.92732805,-1.2113944,2.690982,1.0802935,0.00515257,1
0.20955446,-0.859834,-0.8780132,-1.141162,2.8482773,0.05827571,1.6950063,0.8131232,2.0724304,-1.0542631,0
2.0785308,1.36185,-3.272328,-3.077456,-0.1657525,0.532586,0.92684555,1.9466763,0.99826163,-0.6153754,1
0.43901092,-1.3828686,-0.364385,-1.1702069,1.8923507,-1.494957,0.49488136,0.9116732,2.6167054,-1.3977834,0
3.1341882,1.542946,-1.5771788,-1.9493544,0.4778525,1.0526569,0.16712338,3.0937293,1.2696915,0.011459069,1
2.0946937,0.21478947,0.073213235,0.6695966,1.1712439,-0.2941429,-3.2370086,0.25596595,1.7526883,1.3455918,2
2.4517372,0.3830357,-2.1469624,-1.0713898,2.0680182,-0.8526183,0.32664225,0.9291319,1.3819207,-1.3636816,0
2.5271919,-0.35541618,0.043402955,0.1942637,-0.50530106,-2.1633265,-3.7001777,1.0429996,2.061945,2.6284316,2
2.2492406,-0.025525926,0.42172348,0.6098288,0.62505126,-0.95605046,-3.4971402,0.80797195,2.4478822,1.5410358,2
1.5837723,-0.9978641,-0.02930659,0.091804,0.7312029,-0.48124826,-3.077991,1.4229746,1.1130394,0.28120452,2
2.2411804,1.1750121,-2.8535862,-1.4222482,-1.3931686,-2.0749815,-2.0448365,0.41513264,0.12776692,1.176914,1
2.2853527,-1.1028924,-1.7339613,0.8368644,-0.9238657,-1.5552952,-1.2845505,2.0619733,3.1566525,2.7035835,2
1.5602732,-0.542851,-1.2152892,-0.72934204,1.0466965,-1.4413494,0.715117,0.25346544,2.5101511,-1.5905923,0
0.582657,0.7010044,-1.6350466,0.56740725,2.3167102,-1.3655186,-0.09368885,0.4115637,0.98714703,-1.0390408,0
2.0678446,-0.38686815,-0.3487767,-0.23069292,1.298012,0.34643686,-1.879865,1.6577,3.103352,0.3447437,2
1.2691418,-0.33446887,-0.34842145,0.28798437,0.43877628,-0.63340425,-2.09274,0.9177872,2.4339285,0.45236328,2
0.41672316,-0.059881337,-0.9147132,-1.0724372,3.4076772,-1.3918343,1.5837126,0.9226589,1.9472351,-1.3745226,0
1.3834771,-0.70405066,0.24117729,-0.4880575,2.4208772,-1.2804443,0.87347823,0.6590502,3.3186555,-0.72107065,0
0.4809319,-0.29672813,-2.6142225,-2.2398157,-1.5158883,-1.6726314,1.0479054,2.1432514,1.2345616,0.23109306,1
2.5577145,-0.3227263,0.07638271,-0.039746832,0.59755343,-1.4342432,-1.772411,2.9327629,2.4626117,2.0182405,2
2.0600069,-0.16592963,-0.13968392,0.06716169,0.7641804,0.12420368,-2.2465615,0.9914059,2.5856998,0.26353917,2
1.9953278,-1.0183342,-0.3738317,-0.17498608,-0.5865655,-2.3005843,-2.6701303,1.2642784,2.6615663,2.0998755,2
0.8425225,-0.31442082,-0.2265084,0.34816405,2.2704303,-1.8545684,0.29236317,0.63438296,2.2247581,-1.1327438,0
3.2150953,1.8470627,-2.5817533,-1.1602532,0.6078687,-0.463928,-0.43511674,0.13222648,0.09127625,2.082588,1
3.3671913,1.019381,-1.6291606,-1.3069612,0.16875573,0.5420836,-1.4658221,1.9700164,1.25234,0.06670141,1
2.5076993,-0.41753882,0.03841041,1.2698399,1.0184425,-0.4331391,-2.382832,1.7090328,2.454049,1.9845135,2
2.0840874,1.428568,-1.8692318,-1.5075604,-1.0155425,-1.6267079,-1.7459251,0.4138655,0.47928563,1.965443,1
2.4677086,-0.6608805,-0.8150349,-0.10457055,-0.5409176,-2.0186338,-1.7399374,1.8841577,1.6069705,2.5128877,2
1.5583496,-0.06435608,-0.65746707,-1.3030846,3.0797856,-1.2797807,1.41543,0.8026616,2.5929852,-1.2847483,0
2.736002,-0.020970909,-1.632449,-0.6160594,-1.274915,1.5740966,0.13062163,1.5216542,1.8880707,2.0159624,1
1.7798938,-1.1432515,-0.87678057,-0.7511231,0.39870945,-1.7640492,-3.0954514,2.5034523,1.9154302,0.8318307,2
3.106575,0.80109286,-1.767023,-1.7348508,-0.053820603,0.25504625,-1.3554298,1.9472914,1.706974,-0.5834519,1
2.63049,-0.50105107,-1.2006054,0.8853935,-0.034365974,-0.36934206,-1.1217469,1.5883749,2.9886312,2.5148418,2
2.9683752,0.6247668,-1.2550608,-0.16591,0.9243877,-0.13695526,-0.6188858,0.08237266,0.8233558,3.8574307,1
1.0761082,0.82298684,-1.9949256,-3.0587006,-0.8254134,0.086052775,1.2814531,1.3525704,-0.020809878,-0.8557254,1
1.0469165,-0.87173194,-0.137967,0.19515212,2.7583091,-1.6910667,0.3168184,1.0768603,3.0367067,-0.91803086,0
3.4193647,0.6758039,-1.2826368,-1.6719273,0.4818667,0.7890996,-1.3838938,2.450151,1.7260753,-0.30421743,1
0.4056318,-1.1750563,0.34991783,-2.0490406,2.0143232,-1.1626084,1.0123695,1.001505,2.367301,0.48252445,0
3.0473647,1.036642,-1.2145163,-1.25831,0.52229065,1.8868684,-1.2324141,1.5350062,1.1784807,0.6322503,1
2.5826268,1.5603639,-1.1905072,-0.5035602,1.2464018,1.6080844,-0.82578814,1.3770349,0.9413037,-0.16450313,1
0.9501393,-0.7728989,-0.2611764,-0.580866,2.8324323,-1.3301717,0.85570335,0.75624835,2.4592273,-0.92823803,0
3.1257656,1.2678815,-1.6448368,-0.52752787,0.5856833,1.8817607,-0.06815518,0.46540874,1.1692154,0.69957656,1
1.6379515,-0.60157883,0.08982058,-0.28063384,2.1787171,-1.6293229,0.31627753,0.7025475,3.2078562,-0.8361999,0
1.821484,0.7378633,0.21938731,-0.24128388,1.8021438,-0.88110805,-2.568949,-1.0736946,1.9576234,1.3898144,2
2.5299869,0.7007989,-2.0223556,-1.1746019,-1.3008765,0.7274542,0.58756363,1.3684292,0.9518157,1.2060173,1
1.0905935,-0.6802839,-0.667548,-0.12949537,2.6316159,-1.3714715,0.5478647,0.88368964,2.146794,-1.3665259,0
1.826945,0.30872118,-2.5939279,-2.3244112,-1.9880563,-0.3653958,1.2593349,1.9585937,0.7617617,0.5814065,1
2.0128171,-0.33035013,-0.32615507,-0.114841014,0.9496549,0.37011334,-2.0071523,1.2989608,2.7365937,0.097497776,2
1.7641853,0.88337076,-0.45732182,-0.7672515,0.2321849,-0.8421224,-2.1337097,0.31792995,2.42354,1.4491658,2
3.4672809,0.6196929,-1.0205063,-1.7988801,0.7726519,0.37176403,-1.7231251,2.17697,1.6920404,-0.68419445,1
1.0887204,-0.4545658,-0.7140771,-0.60392916,2.6654923,-0.6412535,1.0383762,0.06546452,1.9897915,-1.1324624,0
-0.08936362,-0.32036823,-0.31258398,-0.9064916,3.4013898,-0.006524686,1.6908637,0.4715756,1.6734594,-1.2155739,0
1.2093767,-0.82515204,0.15632932,-0.60518193,3.0013702,-0.48166448,1.1310555,1.0598966,2.74761,-0.89158833,0
2.1430476,-0.4050585,0.21478759,1.2614423,1.6578617,-0.47480416,-2.9172165,0.9670049,2.417595,1.5966918,2
1.069825,-1.1792704,-0.022888124,-1.300413,2.907193,-1.9020954,1.2018584,0.43723854,2.3726425,-1.1632118,0
2.019549,-1.0210319,-0.10545595,0.5306114,0.14943944,-1.3009781,-3.0020256,1.9826735,2.60043,2.3254938,2
2.2102814,0.5120412,-0.2700954,-0.02665053,0.6075994,-0.6532047,-1.7191836,0.3285837,2.4477832,2.0414026,2
2.6513414,1.3230546,-1.0902897,-0.5172269,0.2078213,1.678192,-1.1579345,1.3689171,0.999541,0.13556232,1
2.576536,1.0217497,-2.608307,-2.5780225,-0.90838414,0.5829107,0.70022714,2.033171,0.06798582,-0.82865036,1
2.8571692,0.45359194,-3.0394747,-1.5942587,-1.194137,-0.21610785,0.29811442,1.409886,1.5412347,1.3789315,1
2.8427386,0.5429135,-0.129823,0.28363043,1.0859725,0.4129504,-2.173596,1.2375187,1.7280701,1.3136023,2
1.1216024,-1.9016428,-1.3847829,-0.0440561,-0.24161032,-2.7097888,-1.6487867,1.7072052,0.9233008,2.0525982,2
0.89319247,-0.8839074,-0.8556546,-0.85700977,2.2884967,-1.1067733,1.2598821,0.97146595,1.97447,-1.1617409,0
2.9639046,1.845734,-1.3497852,-0.94554466,0.046911336,1.2935547,-0.9994336,1.0611855,1.159692,0.49565154,1
2.0633695,0.6378658,-3.118606,-2.29653,-1.5117118,0.059149858,0.53142107,2.218839,0.85787237,0.7119386,1
1.5201727,-0.58829576,-0.7521628,-0.19688189,2.430765,-1.6894455,0.6803808,1.3211778,2.5214844,-1.3152376,0
1.2981664,-0.45235237,-0.9014455,-0.4407794,2.9996045,-1.473686,0.7294319,0.46164283,1.540177,-1.4744122,0
3.290882,1.0964756,-1.7196437,-1.0916963,-0.43087384,0.9245145,-1.549018,1.3081813,1.0911782,0.6995449,1
2.9872756,-0.12941879,-0.41878557,0.06155889,-0.31572825,-1.8682034,-2.2576766,1.7058475,1.8825473,2.8027833,2
2.7256327,1.4757357,-3.2740333,-1.4751707,-1.2214172,-1.0881432,-1.4124719,0.6541705,-0.24911033,1.3564948,1
2.8369665,1.7318839,-2.4662437,-1.3297545,-0.45542523,-0.83275765,-1.7967858,0.38044813,0.5761498,2.021312,1
0.3520758,-1.0035489,-0.48265892,0.26777703,2.4359615,-1.7739872,0.2526424,0.77727497,2.0225415,-1.1122543,0
3.0142486,0.63152677,-2.1679637,-1.7027496,-0.61319566,0.23336305,-0.58666754,1.1108638,2.0697129,0.105151966,1
2.9177139,1.0320973,-1.1750517,-0.7198851,-0.47679263,1.263074,-1.8453491,1.236277,1.1320279,0.3983597,1
1.1507167,-0.5938101,-0.7967897,-1.8015457,3.3398564,-1.2480363,1.1391188,0.76602876,1.7930981,-1.3746917,0
1.7975312,0.39572653,0.21476823,0.11172325,0.40281174,-1.0558463,-2.8858652,-0.0057229954,2.5249548,2.0054615,2
0.62308496,-1.4902382,-0.26099372,-1.8773102,2.7879722,-1.5623535,1.2838538,0.9696969,2.5308433,-0.51223177,0
1.0157372,-1.2159166,0.03233573,-0.6194649,2.519269,-1.3437649,0.87881243,0.53749967,2.380765,-0.94870365,0
0.9815581,-0.28261673,-0.57734185,-0.99043363,2.498319,-0.8017383,1.2222921,0.1920427,1.800817,-1.4759562,0
2.1438498,-0.19206724,-1.1125056,1.3756689,-0.501675,-0.47717947,-1.3920728,1.615925,1.7691089,2.6548555,2
3.3959503,1.2132907,-1.2667838,-0.8740041,0.58124447,0.95484155,-0.57032686,2.3952005,1.6983548,0.29960635,1
1.9409546,0.49561208,-1.2041576,-0.111852065,3.0192103,-0.7530597,0.06300569,0.7023455,1.813752,-1.2113043,0
2.0492373,0.079617456,-0.39913076,-0.26735502,1.110565,-0.25809553,-2.362881,0.52399284,2.887334,0.1793381,2
1.172764,0.056991458,-3.013086,-2.6932487,-1.7697843,-0.9132259,0.8500276,2.1312134,1.2744797,0.52090335,1
2.1851258,0.4503272,-0.017641231,0.108042076,0.740743,-0.1291248,-2.6252694,1.3075436,2.0097692,0.58421725,2
0.81338423,-0.8515702,-0.30886066,0.20799626,2.4239805,-1.4400474,-0.07957057,0.6768707,1.8476998,-1.307677,0
1.2817609,-0.39744064,-0.4520645,-0.11382647,2.3607862,-1.4013207,0.5749499,0.35077956,1.9743419,-1.2979286,0
0.39773178,-0.5789548,-0.31633127,-0.1841502,3.1428857,-0.5948834,1.2560083,0.63398254,2.5337768,-0.9397686,0
1.225896,-0.057804763,-1.0787987,0.4010548,2.1713266,-1.5005314,0.528421,0.61394185,1.9390341,-1.2144563,0
2.3397617,0.608293,-2.9708319,-2.08979,-1.9827635,-0.21723126,0.4951634,1.4830089,0.7492716,-0.16854712,1
2.5354307,-0.7124735,-1.8414857,-0.2944762,-0.67446005,-1.9737216,-1.0184438,2.3791056,0.9009138,2.0272079,2
2.214561,-0.35557193,-1.0239624,-0.27248317,-0.546656,-2.179675,-1.9503146,1.2489624,2.675228,1.6036448,2
2.547967,0.35246474,-3.3029137,-2.325046,-1.3427916,-0.23436996,0.8619982,1.8042387,1.1847624,0.40765303,1
2.6779408,1.857206,-1.9440734,-0.9815059,0.7021084,-0.46472248,-1.456232,0.4237582,0.83150417,1.9536148,1
2.5209196,-0.2036397,-1.1784998,-0.61934257,-0.9103994,-3.2469969,-2.672744,1.8987554,1.7560962,2.2448044,2
3.988038,0.7539216,-1.6002554,-1.5516716,1.2339209,0.16453373,-0.02874849,1.6649163,2.2596846,0.05118622,1
3.4574623,1.5567906,-1.5258752,-1.0860754,1.0284545,0.7656622,-0.28000066,1.8193702,1.6068431,0.7404092,1
0.21302783,-1.288384,-0.16356196,-0.017310854,2.361988,-1.6992265,0.0406287,0.09963661,2.0888457,-0.75184023,0
2.9406328,0.21165432,-1.510075,-0.14893909,-1.0289361,1.590886,-0.29387546,1.1483573,1.7935671,1.7241832,1
3.8420076,0.9831513,-2.1430955,-1.2738525,0.7454276,0.08009204,-0.7939071,1.8564512,1.567142,0.8913026,1
2.1843882,-0.28201234,-0.948206,1.1158986,-0.49555534,-0.567633,-1.4327745,1.2611563,1.7044922,2.6661217,2
0.7396979,-0.9876396,-0.5619021,-0.619254,2.37127,-1.9893569,0.80709743,0.97111344,2.1584945,-1.4017811,0
1.0829711,-0.35110217,-0.01543045,-0.24724783,2.7639205,-1.0649914,1.0880903,0.2739973,2.9270248,-1.2086871,0
3.3952801,0.62390655,-0.6373971,-1.4822317,2.3246539,1.862162,-0.36147735,1.76586,2.2522507,0.65297115,1
2.2180216,0.19182378,0.21104409,-0.020013522,0.24034582,-0.848108,-2.228826,-0.032958474,3.2478476,1.4394654,2
2.2764366,-0.3339689,-1.1392264,0.8194423,-0.8813436,-0.94182855,-1.3778553,1.6183591,1.210073,2.776211,2
3.533296,1.2509809,-1.6158283,-1.5102433,0.23955107,0.1766043,-0.72417516,1.670118,1.446995,0.40444708,1
2.5293438,0.18752255,-2.2199583,-1.5488538,-1.4461575,0.9569539,0.44607034,2.532481,0.86029345,0.46357024,1
1.2142293,-0.29947978,-1.4803957,-0.53448254,1.9349132,-1.4529577,1.0670003,0.052260447,1.7015095,-1.541574,0
2.5178099,0.56086195,-2.3443103,-1.9037274,-1.5182284,0.69702405,1.003766,1.5582155,0.64053774,0.48872328,1
2.0910258,-0.02144402,-0.06539057,0.019783128,-0.66227865,-1.9249231,-2.4085689,1.3439829,2.1051233,2.0325818,2
1.3445497,-0.71212196,-0.59838134,0.04880741,2.1374505,-1.465631,0.33918422,0.697528,2.6848555,-0.9786902,0
0.12509677,-1.154879,0.12683265,-0.5690755,3.6916351,-1.8168693,1.1427423,0.7558936,2.5051894,-1.1304322,0
2.1946988,-0.54873616,-1.0011193,-0.21576902,-0.6916107,-1.4695414,-0.87354225,1.4462383,2.8317485,1.543899,2
0.06654893,-0.33600098,-1.0394697,-0.340757,2.4212563,-1.4973136,1.016046,0.9130252,1.5452521,-0.8900472,0
3.349803,1.2018001,-2.2002654,-1.2044746,0.8965387,0.49085432,-0.44771826,2.1269062,1.793959,1.3229592,1
1.7493906,-0.23487122,-0.778757,-0.36884862,2.7350974,-1.4956601,0.6871066,1.1037561,2.4474406,-1.4532087,0
2.9770033,-0.18283331,0.1790794,0.41291302,0.7144636,-0.9047491,-2.9236326,1.7152684,1.5049387,1.6780108,2
0.3765997,-0.561913,-0.22367732,-0.22242282,3.3862479,-1.254455,1.1181167,0.58088946,2.2960286,-1.0344613,0
